cell_id,x_spring,y_spring,Potential,Pr_Er,Pr_Gr,Pr_Ly,Pr_DC,Pr_Mk,Pr_Mo,Pr_Ba
bBM237,249.82,-321.04,18.879,4.6026e-05,0.9993,4.3322e-05,0.00019125,1.4491e-05,0.00031791,8.5366e-05
bBM238,-882.55,118.73,20.498,0.98955,0.0014782,0.0043958,0.0010271,0.0010972,0.000617,0.001838
bBM239,-1023.8,46.552,19.211,0.99972,3.7027e-05,0.00012141,3.3382e-05,2.3122e-05,2.3109e-05,4.3765e-05
bBM240,-983.92,106.95,19.999,0.99761,0.00033471,0.00096779,0.00029382,0.00021828,0.00017632,0.00039479
bBM241,360.48,-629.81,12.264,4.8699e-11,1,5.6597e-11,4.4764e-10,1.0123e-11,3.6452e-10,4.5463e-11
bBM243,-885.72,136.67,20.776,0.98405,0.0021585,0.0063289,0.0016609,0.0017198,0.0010189,0.0030674
bBM244,184.71,-155.35,20.76,0.0024858,0.93933,0.0041269,0.014487,0.00075321,0.037159,0.0016607
bBM245,101.31,-34.637,21.476,0.010552,0.66546,0.019758,0.07171,0.0037078,0.22275,0.006058
bBM246,-965.99,68.162,20.079,0.99743,0.00035499,0.0011099,0.00030879,0.00021634,0.00018034,0.00039921
bBM247,288.5,-1471.3,-98.33,6.0661e-15,1,6.7782e-16,3.1627e-16,0,8.494e-15,0
bBM248,-1046,77.329,19.402,0.99942,6.8467e-05,0.00026541,8.438e-05,4.253e-05,4.0816e-05,7.8614e-05
bBM249,80.677,19.564,21.577,0.011635,0.4928,0.033491,0.1041,0.0056447,0.34431,0.0080178
bBM250,-963.9,131.68,20.348,0.99554,0.00063266,0.0018008,0.00054104,0.00041342,0.00031748,0.00075864
bBM251,290.19,-1451.6,-95.185,1.5188e-14,1,6.8104e-17,4.6772e-18,0,1.2095e-15,0
bBM252,223.57,-206.5,20.351,0.0012368,0.97188,0.0014743,0.012933,0.00027915,0.011388,0.00080775
bBM253,-160.42,161.92,22.403,0.098881,0.18715,0.13367,0.16127,0.10467,0.23431,0.080052
bBM254,-953.19,112.97,20.36,0.99543,0.00058351,0.0020738,0.00045663,0.0004057,0.00029803,0.00074812
bBM255,285.36,-1484.2,-99.713,0,1,8.0106e-16,2.7952e-15,1.7008e-16,6.1598e-15,0
bBM256,-1075,57.915,18.815,0.99984,2.9401e-05,5.3099e-05,1.595e-05,1.0977e-05,2.9199e-05,1.8285e-05
bBM257,-806.64,131.98,21.237,0.9452,0.0062818,0.023354,0.0059439,0.005855,0.003011,0.01035
bBM258,343.4,-602.54,13.531,3.9466e-10,1,5.2866e-10,4.8965e-09,7.0622e-11,2.5888e-09,2.8123e-10
bBM259,-1083,-207.36,-9.5261,1,4.4777e-15,1.9656e-15,9.9683e-16,7.402e-16,1.5499e-15,7.2238e-17
bBM260,-954.3,102,20.301,0.99562,0.00055045,0.0020122,0.00043806,0.00038593,0.0002858,0.00070618
bBM261,271.05,84.672,20.954,0.0025178,0.076345,0.0091321,0.038399,0.00082021,0.87151,0.0012778
bBM262,-1034.2,72.688,19.191,0.99967,4.1295e-05,0.00014814,5.0672e-05,2.5543e-05,2.1484e-05,4.718e-05
bBM263,365.43,-1065.5,-30.241,1.0172e-14,1,3.128e-15,2.6137e-17,1.3197e-15,8.6838e-15,9.6317e-17
bBM264,-941.11,95.852,20.339,0.99535,0.00056547,0.00217,0.00050439,0.00039729,0.00028602,0.00073155
bBM265,-999.95,60.179,19.539,0.99952,6.5689e-05,0.00019936,5.6336e-05,3.963e-05,4.4952e-05,7.4155e-05
bBM266,333.23,93.698,20.504,0.00066561,0.021691,0.0013896,0.021428,0.00019831,0.95434,0.00028468
bBM267,-802.89,137.21,21.243,0.94626,0.0065993,0.020504,0.0055729,0.0062047,0.00313,0.01173
bBM268,-1074.8,35.123,18.168,0.99996,8.3379e-06,1.3895e-05,4.3409e-06,3.0004e-06,9.0806e-06,4.9833e-06
bBM269,-1041.2,-55.998,12.382,1,1.6312e-12,3.4906e-12,1.1752e-12,6.6599e-13,1.4786e-12,1.1928e-12
bBM270,-873.94,120.46,20.858,0.98075,0.002477,0.0079327,0.0020452,0.0020592,0.0011524,0.0035883
bBM271,-836.71,128.24,21.071,0.96526,0.0042601,0.014441,0.0037862,0.0037523,0.0020012,0.0065012
bBM272,-16.43,74.959,21.853,0.022927,0.40795,0.072755,0.10493,0.015948,0.3581,0.017394
bBM273,343.26,-594.42,13.1,1.5868e-10,1,2.2136e-10,2.3274e-09,2.768e-11,1.1043e-09,9.5102e-11
bBM274,374.08,135.28,20.578,0.0016534,0.01977,0.0028508,0.041849,0.00051836,0.93265,0.00071255
bBM275,-1046.1,57.247,19.069,0.99967,5.0105e-05,0.00012759,5.1352e-05,2.1355e-05,4.5014e-05,3.742e-05
bBM276,215.19,96.704,20.882,0.0028254,0.071792,0.0090905,0.032061,0.0012908,0.88091,0.0020308
bBM277,276.65,-1471.8,-99.456,3.6779e-15,1,1.2718e-15,0,5.9409e-17,1.262e-15,0
bBM278,-894.96,-1516.9,-345.69,1,4.0921e-15,3.1353e-16,0,2.2667e-15,0,0
bBM279,382.24,-695.08,9.2529,4.9305e-14,1,5.6238e-14,4.4513e-13,9.4923e-15,3.3612e-13,3.8809e-14
bBM280,-985.44,73.435,19.888,0.99815,0.00023412,0.00081878,0.0002318,0.00015549,0.00013045,0.00028282
bBM281,382.14,-926.46,-11.404,0,1,2.2962e-15,3.6235e-16,4.8792e-15,0,0
bBM283,354.19,-616.79,12.695,5.9043e-11,1,8.3381e-11,7.786e-10,1.1021e-11,3.9938e-10,4.7728e-11
bBM284,-1067.2,39.969,18.709,0.99993,1.0543e-05,2.5911e-05,7.7206e-06,5.3676e-06,8.0299e-06,1.0245e-05
bBM285,383.88,-745.68,5.899,2.398e-14,1,1.3423e-16,3.0438e-15,1.2384e-17,4.152e-15,1.8821e-15
bBM286,-1023.6,12.39,17.729,1,3.5273e-07,1.0669e-06,2.918e-07,2.156e-07,2.2402e-07,4.0881e-07
bBM287,386.84,-739.8,7.053,2.1987e-16,1,2.8708e-15,4.0529e-18,9.1104e-16,3.561e-16,1.2578e-15
bBM288,-938.92,-1469.6,-310.97,1,2.0884e-14,1.1123e-15,1.37e-15,3.3408e-17,1.0848e-14,4.9417e-16
bBM289,-1080,29.693,18.094,0.99998,2.8992e-06,8.6499e-06,2.2209e-06,1.6247e-06,1.8979e-06,2.9912e-06
bBM290,283,-1468.6,-97.761,1.5157e-14,1,3.2468e-16,2.4419e-15,1.7208e-16,3.3928e-15,1.5796e-15
bBM291,80.533,28.027,21.617,0.011364,0.43903,0.021125,0.094745,0.0054546,0.42095,0.0073317
bBM292,-1124.8,-952.2,-123.73,1,4.1939e-15,1.9572e-15,1.9366e-15,1.2109e-15,0,6.1149e-17
bBM294,-1023,56.021,19.092,0.99972,3.5252e-05,0.00012218,4.3376e-05,2.1608e-05,2.0689e-05,3.9592e-05
bBM295,272.2,-1436.4,-94.032,1.0576e-14,1,7.6998e-17,1.1697e-16,9.0171e-18,3.6612e-15,0
bBM296,-941,101.03,20.18,0.99589,0.0005809,0.0015314,0.00046,0.00047291,0.00026844,0.00079814
bBM297,51.207,29.911,21.577,0.010599,0.43974,0.033894,0.074574,0.005798,0.42781,0.0075937
bBM298,390.07,-844.1,-2.8708,3.2752e-16,1,1.1074e-15,2.8178e-15,1.2571e-15,1.5785e-15,4.1351e-16
bBM299,-1037.6,77.827,19.297,0.99936,0.0001303,0.00027244,7.5098e-05,4.1075e-05,4.3131e-05,7.3391e-05
bBM300,-873.26,104.92,20.902,0.97977,0.0022664,0.0093115,0.0019292,0.0019506,0.0011548,0.0036152
bBM301,-1035.1,44.581,18.976,0.99975,3.3277e-05,0.00010175,3.9459e-05,1.5443e-05,2.9567e-05,2.8138e-05
bBM302,188.16,-180.05,20.598,0.0024488,0.95951,0.0024032,0.01032,0.00061334,0.022692,0.0020084
bBM303,156.91,18.154,21.239,0.0043074,0.31881,0.0082882,0.030331,0.0018906,0.63333,0.0030377
bBM304,-834.24,130.46,21.084,0.96433,0.0043609,0.014707,0.0039452,0.0038829,0.0020556,0.0067161
bBM305,-716.76,157.9,21.549,0.88661,0.014279,0.033021,0.013994,0.017106,0.0075701,0.027422
bBM306,107.43,-68.844,21.346,0.010379,0.79126,0.039247,0.035573,0.003862,0.11326,0.0064104
bBM307,300.26,-1438.5,-93.732,4.6144e-16,1,5.802e-16,1.5762e-15,1.4459e-17,9.0034e-16,0
bBM308,293.63,-1469.1,-97.892,2.0784e-17,1,3.9159e-16,7.6398e-17,5.1177e-17,6.5372e-16,2.2111e-17
bBM309,-1023.4,92.743,19.61,0.99908,0.00012771,0.00039885,0.00012844,7.3112e-05,6.2758e-05,0.00013368
bBM310,-959.93,86.071,20.211,0.99647,0.00044827,0.0016083,0.00039943,0.00028893,0.00025045,0.00053486
bBM311,-793.41,147.71,21.324,0.94005,0.0077343,0.020156,0.0069221,0.0080554,0.0037719,0.013314
bBM312,-965.47,86.409,20.122,0.99703,0.00035817,0.0013712,0.00036097,0.00024295,0.00019448,0.00044673
bBM313,133.84,-150.45,20.868,0.0050662,0.93892,0.006045,0.019332,0.00146,0.026469,0.002706
bBM314,-885.72,104.07,20.745,0.98513,0.0018878,0.0063986,0.0014835,0.0015124,0.00090609,0.0026801
bBM315,-860.56,138.49,20.925,0.97531,0.0029579,0.010085,0.0025016,0.0027214,0.0014456,0.0049744
bBM316,-833.66,134.42,21.109,0.9634,0.0046383,0.014237,0.0041001,0.0041449,0.0021897,0.0072946
bBM317,-995.81,100.04,20.068,0.9979,0.00028126,0.00090741,0.00023592,0.00018303,0.00014772,0.00034962
bBM318,-1063.1,-21.07,15.985,1,2.4086e-08,3.7575e-08,1.3254e-08,8.9205e-09,2.6467e-08,1.3926e-08
bBM319,-979.37,100.39,20.059,0.9976,0.00030554,0.0010087,0.00027149,0.00023597,0.00015627,0.00042657
bBM320,304.21,-1381.5,-84.019,3.5829e-14,1,1.6308e-15,6.4469e-15,8.5936e-16,4.6608e-15,3.9879e-17
bBM321,186.38,-173.38,20.655,0.002202,0.95525,0.0036967,0.012766,0.00058496,0.024265,0.00124
bBM322,-765.21,150.1,21.41,0.92043,0.0099232,0.027711,0.0091641,0.011039,0.0050683,0.016666
bBM323,-595.36,173.54,21.947,0.6725,0.04366,0.072532,0.050721,0.0508,0.023652,0.086138
bBM324,-1044.1,14.092,17.722,0.99999,1.4314e-06,4.516e-06,1.5442e-06,8.4169e-07,9.3969e-07,1.5842e-06
bBM325,-914.34,110.33,20.567,0.99065,0.00112,0.0042072,0.0009857,0.00086428,0.0005665,0.0016094
bBM326,166.02,56.331,21.353,0.0057717,0.18696,0.010936,0.038161,0.0023393,0.75262,0.0032182
bBM327,234.18,-1510.7,-114.94,1.0995e-14,1,8.9849e-16,9.0969e-16,1.0606e-15,1.8863e-15,0
bBM328,289.13,-1456.5,-96.204,1.5864e-14,1,1.3812e-16,1.5808e-17,0,6.2e-16,0
bBM329,-266.86,170.43,22.403,0.16393,0.1329,0.10455,0.19379,0.10943,0.10708,0.18834
bBM330,-1037.7,95.22,19.638,0.99917,0.00011211,0.00036795,9.1487e-05,6.7573e-05,6.447e-05,0.00012575
bBM331,177.97,-169.3,20.754,0.0026824,0.93278,0.005708,0.026784,0.00071018,0.029995,0.0013408
bBM332,246.73,-363.88,18.647,0.00016667,0.99889,6.7435e-05,0.00055294,7.4997e-06,0.0003051,1.2738e-05
bBM333,-1005.7,102.63,19.877,0.99834,0.00022211,0.00068236,0.00018771,0.00015404,0.00012707,0.00028207
bBM334,248.55,-237.58,19.853,0.00038152,0.98926,0.0005054,0.0028575,9.4296e-05,0.0066584,0.00024188
bBM335,-1090,-1224.6,-197.55,1,5.5758e-16,2.1073e-15,2.0983e-15,1.7529e-15,1.9848e-15,7.5775e-17
bBM336,-943.58,93.935,20.388,0.9959,0.00051023,0.0019136,0.00040193,0.00035151,0.00026669,0.00065655
bBM337,290.6,-387.78,17.92,7.8745e-06,0.99987,1.1056e-05,4.751e-05,1.7326e-06,5.4929e-05,7.6931e-06
bBM338,-880.68,125.49,20.9,0.97828,0.0020833,0.011715,0.0017745,0.0017688,0.0010742,0.0033052
bBM339,347.07,-600.45,12.959,1.0449e-10,1,1.5472e-10,2.1053e-09,1.7817e-11,7.3852e-10,5.9496e-11
bBM340,276.62,127.19,20.705,0.0018729,0.023357,0.0034938,0.033968,0.00090308,0.93507,0.0013358
bBM341,334.64,-528.11,15.141,1.9092e-08,1,2.2832e-08,1.6614e-07,4.1086e-09,1.4941e-07,1.7813e-08
bBM342,-1029.8,84.358,19.511,0.99919,0.00011228,0.0003068,0.00011093,7.3617e-05,7.9024e-05,0.00012871
bBM343,-972.02,121.04,20.215,0.99683,0.00039792,0.0013513,0.00033342,0.00032177,0.00020574,0.00056464
bBM344,-985.3,82.131,19.978,0.99803,0.00024806,0.00085845,0.0002656,0.00015943,0.00014417,0.00029519
bBM345,-1027.9,35.145,18.982,0.99982,2.4495e-05,7.7034e-05,2.0462e-05,1.5625e-05,1.5504e-05,2.8242e-05
bBM346,-786.05,148.14,21.337,0.93503,0.0080194,0.024179,0.0067548,0.0076842,0.0038286,0.014504
bBM347,-930.7,-1480.7,-314.69,1,6.0861e-15,3.0272e-15,3.1983e-15,3.2116e-15,2.8832e-15,1.251e-16
bBM348,-956.85,102.68,20.326,0.99574,0.00054236,0.0019398,0.00047181,0.00035252,0.00030232,0.00065021
bBM349,-225.2,161.74,22.452,0.13916,0.15418,0.13595,0.18277,0.13546,0.15682,0.095658
bBM350,-1064.1,14.111,17.858,0.99999,1.6269e-06,4.3543e-06,1.3017e-06,8.6851e-07,1.292e-06,1.6153e-06
bBM351,227.25,-1519.3,-131.07,9.453e-17,1,1.9573e-15,1.9687e-15,6.2827e-16,4.3933e-15,5.6123e-17
bBM352,-939.59,113.73,20.491,0.99348,0.00082942,0.0029468,0.00064542,0.00057729,0.000452,0.0010657
bBM353,268.19,-1479,-100.72,1.5543e-14,1,9.4308e-18,0,5.9313e-18,1.2198e-15,0
bBM354,-915.35,118.49,20.629,0.99041,0.0011734,0.0041899,0.00096798,0.00093255,0.00063835,0.0016919
bBM355,-98.011,456.4,17.71,3.5716e-05,6.7231e-05,0.99908,0.00077144,6.7182e-06,3.3998e-05,6.4634e-06
bBM356,-1064.7,40.094,18.472,0.99992,1.2472e-05,2.9146e-05,1.3458e-05,4.64e-06,1.194e-05,8.1422e-06
bBM357,345.39,-523.93,15.353,3.2624e-08,1,3.7134e-08,2.7406e-07,6.1345e-09,2.3773e-07,2.3065e-08
bBM358,-225.06,157.02,22.481,0.14092,0.15663,0.12124,0.19502,0.12299,0.15722,0.10598
bBM359,-100.11,138.57,22.268,0.054783,0.27825,0.088741,0.11967,0.050679,0.35923,0.048657
bBM360,-1036.5,9.1054,17.151,1,3.3491e-07,9.6311e-07,2.3738e-07,1.8848e-07,1.8346e-07,3.4706e-07
bBM361,-1075.3,-142.01,0.75935,1,5.2512e-15,0,0,0,1.1121e-16,0
bBM362,-1043.2,70.976,19.337,0.9996,5.3537e-05,0.00017009,4.4973e-05,3.4363e-05,3.0101e-05,6.2797e-05
bBM363,-827.44,134.36,21.059,0.96573,0.0042435,0.013933,0.0035391,0.0038121,0.0020009,0.006737
bBM364,-1064.2,-78.572,9.0216,1,5.6914e-16,2.9158e-16,0,0,1.2714e-15,0
bBM365,212.25,-210.08,20.332,0.0013564,0.97451,0.0017188,0.0099883,0.00029204,0.011378,0.00075782
bBM366,-958.53,91.752,19.909,0.99728,0.00041417,0.00098808,0.00032816,0.00029651,0.00019197,0.00050466
bBM367,-962.54,128.36,20.339,0.9956,0.00062359,0.0018025,0.00046399,0.00042196,0.00031411,0.00077065
bBM368,49.886,35.694,21.655,0.013639,0.42693,0.02266,0.05284,0.0074969,0.46694,0.0094871
bBM369,-1086.4,-233.16,-13.61,1,5.8191e-15,4.6873e-17,1.1623e-16,0,1.932e-15,0
bBM370,-28.344,82.817,21.882,0.028395,0.36153,0.085285,0.089139,0.017109,0.39773,0.020811
bBM371,-995.27,54.866,19.535,0.9992,0.00010544,0.00033813,0.00010761,6.3076e-05,6.2635e-05,0.00011835
bBM372,-113.98,187.96,21.511,0.013814,0.042431,0.8453,0.025753,0.011386,0.052666,0.0086532
bBM373,-798.1,142.04,21.297,0.94348,0.0072552,0.020645,0.0065842,0.0067506,0.003416,0.011869
bBM374,-970.71,97.095,20.109,0.99624,0.00053268,0.0014332,0.00046526,0.00039176,0.00026418,0.00066799
bBM375,-898.65,-1521.1,-337.47,1,1.948e-14,1.1735e-15,1.1323e-15,4.1512e-16,7.5335e-15,2.8817e-17
bBM376,-1040.3,105.38,19.752,0.99902,0.0001248,0.00045783,0.00010379,7.6749e-05,6.7764e-05,0.00014534
bBM377,-3.4938,98.576,21.913,0.023937,0.21365,0.09799,0.093997,0.016463,0.53822,0.015745
bBM378,-1069.8,8.5528,16.887,1,4.2204e-07,1.2901e-06,3.3903e-07,2.4513e-07,2.3258e-07,4.5264e-07
bBM379,-916.69,-1498.9,-323.7,1,3.214e-15,1.081e-15,4.4049e-16,3.4512e-16,2.8425e-15,3.195e-17
bBM380,-922.46,108.54,20.557,0.99162,0.00095547,0.0040737,0.00078295,0.00073634,0.00048909,0.001338
bBM381,-1041.3,30.789,18.213,0.99993,1.9985e-05,2.5244e-05,5.9198e-06,4.9338e-06,5.4522e-06,8.6367e-06
bBM382,-806.93,139.39,21.25,0.94754,0.0068062,0.020646,0.0053939,0.0059133,0.0031254,0.010571
bBM383,237.71,-1514,-127.78,2.3216e-15,1,2.56e-15,0,0,4.0991e-16,2.4815e-18
bBM385,-905.84,109.84,20.665,0.98949,0.001268,0.0048177,0.0010043,0.00095726,0.00064997,0.001808
bBM386,-737.91,147.44,21.489,0.89485,0.017991,0.029355,0.013183,0.01474,0.0078113,0.022071
bBM387,-744.08,150.78,21.435,0.91221,0.011591,0.024605,0.01113,0.013575,0.0060541,0.020836
bBM388,-1053.1,16.435,17.35,1,3.7403e-07,9.9252e-07,2.569e-07,2.0174e-07,2.0163e-07,3.5425e-07
bBM389,-846.94,124.16,21.026,0.96954,0.0037603,0.012968,0.0030795,0.0032526,0.0018039,0.0055965
bBM390,-1004.3,77.207,19.866,0.99872,0.00017078,0.00054504,0.00014497,0.00010908,0.00010219,0.00020556
bBM391,-855.84,135.17,20.938,0.97424,0.0032446,0.010415,0.0026518,0.0028971,0.0015164,0.0050364
bBM392,-189.72,173.1,22.463,0.12044,0.19168,0.12455,0.15109,0.1208,0.17694,0.1145
bBM393,-920.42,126.97,20.676,0.9904,0.0012093,0.0044002,0.00092225,0.00084456,0.00064285,0.0015815
bBM394,-740.33,147.11,21.57,0.88898,0.012824,0.035402,0.013835,0.015798,0.0067678,0.026396
bBM395,68.02,-56.275,21.42,0.018045,0.81842,0.014325,0.028465,0.0060573,0.10099,0.013699
bBM396,-1037.6,20.306,18.447,0.99994,1.1215e-05,2.1767e-05,5.9251e-06,4.3227e-06,1.2233e-05,7.572e-06
bBM397,234.3,-1517.6,-129.59,1.2012e-15,1,8.9236e-17,5.5493e-18,5.1261e-16,7.5622e-16,0
bBM398,360.04,-608.95,12.757,9.9112e-11,1,1.1661e-10,9.0473e-10,2.0637e-11,7.5098e-10,8.964e-11
bBM399,-1063.4,55.554,18.94,0.99985,2.204e-05,6.362e-05,1.7735e-05,1.1965e-05,1.4568e-05,2.1989e-05
bBM400,-1018,98.858,19.756,0.99879,0.00015613,0.00052207,0.00018562,9.3139e-05,8.0159e-05,0.00017415
bBM401,-888.04,109.56,20.708,0.98704,0.0016363,0.0055781,0.0012897,0.0013284,0.0007694,0.0023588
bBM402,-814.1,130.6,21.196,0.95129,0.0056071,0.020902,0.0051472,0.0051926,0.0026939,0.0091651
bBM403,-873.94,109.44,20.838,0.98046,0.0023586,0.0086902,0.0019189,0.0019647,0.0011327,0.0034762
bBM404,331.52,-632.07,12.594,1.1354e-10,1,1.5999e-10,1.4564e-09,1.7521e-11,6.4808e-10,6.4126e-11
bBM405,292.38,-1464.3,-97.161,9.5434e-15,1,6.6419e-16,1.9626e-15,5.2602e-16,7.8877e-16,0
bBM406,31.046,242.14,13.795,3.0988e-09,5.3576e-07,3.2533e-07,1,1.4826e-09,2.3349e-07,1.495e-09
bBM407,-501.1,184.87,21.96,0.59148,0.052989,0.091436,0.065131,0.093303,0.03827,0.067392
bBM408,-781.65,149.01,21.397,0.92848,0.009048,0.02537,0.0075446,0.0088103,0.0043153,0.016432
bBM409,321.48,-554.12,14.784,1.3537e-08,1,2.1293e-08,1.2534e-07,2.3258e-09,8.109e-08,8.0014e-09
bBM410,-908.12,139.64,20.693,0.98856,0.0015811,0.0045235,0.0012109,0.0012258,0.00077024,0.0021237
bBM411,357.7,-611.85,13.002,1.8516e-10,1,2.2002e-10,1.7931e-09,3.8119e-11,1.4279e-09,1.6217e-10
bBM412,-800,133.69,21.236,0.94763,0.0064415,0.019946,0.0059802,0.0061013,0.0030557,0.010841
bBM413,-1051.1,-71.975,10.037,1,2.9505e-14,7.6973e-14,2.3606e-14,1.283e-14,2.2855e-14,2.3006e-14
bBM414,-480.16,375.17,21.058,0.055002,0.097568,0.015235,0.020989,0.020198,0.019286,0.77172
bBM415,-922.84,-1491.8,-323.16,1,2.974e-15,4.8593e-17,3.0365e-15,1.5284e-15,3.5687e-15,1.015e-15
bBM416,-90.567,485.95,17.375,1.047e-05,2.0835e-05,0.99927,0.00067986,1.9791e-06,1.2718e-05,2.1552e-06
bBM417,-749.64,150.48,21.488,0.89894,0.016869,0.0319,0.010845,0.012305,0.0070172,0.022124
bBM419,-797.66,130.43,21.327,0.9378,0.0069704,0.024513,0.0068926,0.0074327,0.0034438,0.012952
bBM420,-876.57,135.55,20.76,0.98479,0.0021084,0.005542,0.0016858,0.0017691,0.000987,0.0031165
bBM421,-1052.6,-57.706,11.15,1,8.6128e-14,2.4452e-13,7.4273e-14,4.3347e-14,6.7251e-14,7.8915e-14
bBM422,-156.65,125.02,22.186,0.078883,0.29747,0.1027,0.19072,0.060089,0.19298,0.077163
bBM423,12.146,111.75,21.675,0.013807,0.11098,0.040964,0.060025,0.0096714,0.75514,0.0094112
bBM424,-1098.2,-525.55,-53.107,1,5.7594e-15,0,8.6131e-18,0,3.0871e-16,0
bBM425,-1034.3,32.044,17.927,0.99999,8.9533e-07,2.3905e-06,9.4844e-07,3.9799e-07,7.6484e-07,7.1542e-07
bBM426,-1095.8,-417.14,-39.332,1,5.5233e-15,0,0,0,3.3084e-15,0
bBM427,-272.57,187.81,22.314,0.19128,0.11568,0.10221,0.14135,0.23936,0.1097,0.10042
bBM428,-504.21,177.97,22.12,0.51829,0.069431,0.090033,0.075644,0.070662,0.042593,0.13335
bBM429,265.21,72.27,21.038,0.0025787,0.10599,0.0051672,0.049505,0.00087788,0.83462,0.0012618
bBM430,-1097.6,-753.82,-83.55,1,1.5039e-16,1.7058e-15,8.123e-16,1.2008e-15,7.0894e-16,0
bBM431,-967.19,111.14,20.288,0.99642,0.00046626,0.0015892,0.0003647,0.00031729,0.00024755,0.00059555
bBM432,-959.82,136.29,20.388,0.99434,0.00065336,0.0027469,0.00056433,0.00047611,0.00034183,0.00087273
bBM433,241.5,-1505.3,-111.95,9.6105e-15,1,1.6304e-15,1.2806e-15,7.4474e-16,2.3656e-15,1.2404e-17
bBM434,135.11,104.98,19.057,0.0013138,0.01611,0.0024486,0.011695,0.0007225,0.96677,0.00094112
bBM435,-654.89,165.35,21.637,0.83587,0.021974,0.042411,0.026996,0.024486,0.01182,0.036443
bBM436,-1117.9,-904.35,-114.31,1,5.161e-15,4.4274e-16,3.1152e-15,1.0866e-15,1.3008e-15,1.6013e-16
bBM437,-923.02,106.34,20.563,0.99252,0.00099357,0.003361,0.00073567,0.0006601,0.00051217,0.0012205
bBM438,-1048.8,95.941,19.539,0.9994,7.7363e-05,0.0002771,6.4127e-05,4.6723e-05,4.1779e-05,8.9374e-05
bBM439,-1088.2,-1197.5,-192.03,1,6.6693e-15,3.3904e-17,8.6665e-16,2.2603e-15,4.8424e-15,0
bBM440,-1068.8,-115.58,2.9082,1,4.479e-15,0,0,0,9.7332e-16,0
bBM441,-1007.3,71.873,19.382,0.99946,6.4449e-05,0.00022764,7.2561e-05,4.9664e-05,3.5409e-05,8.6906e-05
bBM442,-633.23,164.51,21.798,0.74611,0.03933,0.059972,0.039005,0.036133,0.019036,0.060418
bBM443,246.76,-1485.4,-105.26,7.3837e-15,1,2.6462e-15,1.1009e-17,1.9937e-15,1.7022e-15,1.6082e-16
bBM444,-274.24,194.09,22.306,0.19524,0.14261,0.092102,0.13377,0.1602,0.097751,0.17832
bBM445,-227.34,147.7,22.314,0.16053,0.22676,0.13129,0.13362,0.097035,0.15829,0.092481
bBM446,326.43,-506.14,15.767,8.0422e-08,1,9.2727e-08,6.7661e-07,1.779e-08,6.377e-07,7.7218e-08
bBM447,-847.67,129.94,21.001,0.97074,0.0037892,0.011399,0.0030818,0.0033334,0.0017681,0.0058875
bBM448,-288.29,261.45,22.123,0.1466,0.085182,0.088935,0.14959,0.37547,0.07644,0.077778
bBM449,-339.85,161.01,22.331,0.26899,0.10293,0.12167,0.17635,0.11679,0.08634,0.12692
bBM450,-1076.9,50.904,18.654,0.9999,1.8216e-05,3.2687e-05,1.0078e-05,7.0141e-06,1.9215e-05,1.1825e-05
bBM451,279.49,-1414.9,-89.937,1.1642e-14,1,1.0388e-16,1.3701e-17,1.0464e-17,1.9776e-15,2.2578e-16
bBM452,-899.99,-1520,-348.39,1,3.044e-15,1.6481e-15,5.1427e-16,3.946e-16,4.103e-15,3.7618e-17
bBM453,-971.2,91.559,20.12,0.99668,0.00034674,0.0017718,0.00029558,0.00025253,0.00018802,0.00046661
bBM454,-52.329,108.06,22.042,0.038642,0.31171,0.061037,0.096629,0.030632,0.42831,0.033038
bBM455,-996.95,85.391,19.94,0.99829,0.0002119,0.00077915,0.00021687,0.00012887,0.00013723,0.00023981
bBM456,17.048,76.226,21.598,0.013043,0.25873,0.018325,0.048184,0.0091782,0.64068,0.011853
bBM457,-63.34,85.258,21.87,0.038029,0.56097,0.030953,0.051226,0.021628,0.2465,0.050696
bBM458,-875.18,140.26,20.881,0.97931,0.0027797,0.0078118,0.0021919,0.0023214,0.0014385,0.0041508
bBM459,292.38,-1470.9,-98.234,1.2606e-18,1,6.7597e-18,1.8794e-15,2.6353e-16,1.4717e-15,0
bBM460,-1068.4,44.034,18.362,0.99996,5.3945e-06,1.7301e-05,4.8346e-06,3.1624e-06,3.3127e-06,5.8036e-06
bBM461,-725.62,153.46,21.546,0.88881,0.01527,0.030369,0.013467,0.016423,0.0075855,0.028081
bBM462,-1093,-1186.7,-187.81,1,3.6314e-15,1.7302e-15,1.4929e-15,1.5824e-15,1.5296e-15,5.1304e-16
bBM463,-1089.5,-1253.8,-202.46,1,1.428e-15,1.9442e-15,2.0505e-15,1.3446e-15,3.2915e-15,7.76e-16
bBM464,-285.31,168.04,22.408,0.18911,0.12674,0.10104,0.19319,0.12714,0.10326,0.15953
bBM465,-1003.2,71.407,19.324,0.99976,3.327e-05,0.00010304,3.022e-05,2.0737e-05,1.8815e-05,3.7986e-05
bBM466,-494.27,376.82,20.162,0.04965,0.05717,0.013813,0.019116,0.01922,0.015444,0.82559
bBM467,213.7,-1532,-138.2,2.271e-15,1,4.7936e-16,3.0288e-16,0,3.3432e-16,5.5103e-16
bBM468,-1099.6,-538.42,-54.809,1,4.727e-15,2.747e-17,1.4377e-16,0,9.9274e-16,7.0882e-17
bBM469,-944.85,139.45,20.462,0.99399,0.00085991,0.0024907,0.00060435,0.00056733,0.00044963,0.0010387
